,image_id,generator,predict_score,map_diff_score_base_0,map_diff_score_base_1,map_diff_score_base_2,map_diff_score_base_3,map_diff_score_base_4
0,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-124.jpg,stabilityai,[[0.25675732 0.7432427 ]],0.09439316857606173,0.08909970056265593,0.07447497546672821,0.10240504331886768,0.09379423130303621
1,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-174.jpg,stabilityai,[[0.26322237 0.73677766]],0.09413475543260574,0.14026126451790333,0.08141172956675291,0.08237989339977503,0.13662835396826267
2,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-22.jpg,stabilityai,[[0.12251822 0.87748176]],0.16332970652729273,0.07438103947788477,0.14162256009876728,0.12749336287379265,0.07219276297837496
3,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-36.jpg,stabilityai,[[0.11377827 0.8862217 ]],0.13761768024414778,0.0484200669452548,0.11692929081618786,0.10481326095759869,0.045053659938275814
4,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-171.jpg,stabilityai,[[0.13402271 0.8659773 ]],0.17108689434826374,0.07413103058934212,0.15474559273570776,0.14286703523248434,0.07503448240458965
5,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-188.jpg,stabilityai,[[0.04478038 0.95521957]],0.20632560085505247,0.11572608444839716,0.19293312914669514,0.18036138452589512,0.11257054191082716
6,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-105.jpg,stabilityai,[[0.08621316 0.9137869 ]],0.193326854147017,0.11011513788253069,0.18226371333003044,0.16736263781785965,0.10752089973539114
7,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-4.jpg,stabilityai,[[nan nan]],0.12419123016297817,0.06295489333570004,0.10711321141570807,0.09445127937942743,0.06713692471385002
8,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-159.jpg,stabilityai,[[0.17679062 0.8232094 ]],0.15634603146463633,0.06919339392334223,0.14061930030584335,0.13869648426771164,0.07290720846503973
9,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-23.jpg,stabilityai,[[0.11857338 0.88142663]],0.18064276222139597,0.09454148542135954,0.16795613802969456,0.15467854589223862,0.08936785999685526
10,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-154.jpg,stabilityai,[[0.08745723 0.9125428 ]],0.17398607078939676,0.07992138247936964,0.16035412065684795,0.1478770337998867,0.07990244124084711
11,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-131.jpg,stabilityai,[[0.16131517 0.83868486]],0.12888446636497974,0.08277162350714207,0.13813650701195002,0.13135527912527323,0.08126517944037914
12,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-160.jpg,stabilityai,[[0.13474646 0.86525345]],0.1453893156722188,0.046148489229381084,0.12549578957259655,0.11368301324546337,0.048314924351871014
13,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-117.jpg,stabilityai,[[0.32182544 0.67817456]],0.15789271984249353,0.06322728749364614,0.1341805923730135,0.1183038130402565,0.05463129375129938
14,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-113.jpg,stabilityai,[[0.15355462 0.8464454 ]],0.11408876441419125,0.06425653398036957,0.11677498277276754,0.07569884974509478,0.0591005552560091
15,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-125.jpg,stabilityai,[[0.17629196 0.82370806]],0.11899210046976805,0.03812310378998518,0.10512948967516422,0.09183493070304394,0.03786120843142271
16,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-45.jpg,stabilityai,[[0.15275586 0.84724414]],0.10951334470883012,0.16011363314464688,0.11744684679433703,0.10574966808781028,0.15773403318598866
17,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-195.jpg,stabilityai,[[0.17361626 0.82638377]],0.10892832465469837,0.0442824624478817,0.10722301807254553,0.06829675193876028,0.058922410011291504
18,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-10.jpg,stabilityai,[[0.41492453 0.5850755 ]],0.14370971033349633,0.2145183184184134,0.13383117271587253,0.1629118057899177,0.214971583802253
19,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-175.jpg,stabilityai,[[0.30794537 0.6920546 ]],0.12116828933358192,0.06946699135005474,0.11729914229363203,0.08513281960040331,0.07016301900148392
20,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-92.jpg,stabilityai,[[0.20210585 0.7978941 ]],0.10302913002669811,0.05714074522256851,0.09175734501332045,0.061711045913398266,0.04285065084695816
21,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-153.jpg,stabilityai,[[0.18317825 0.81682175]],0.18907262664288282,0.09481413383036852,0.17152294889092445,0.15743283368647099,0.09090783912688494
22,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-62.jpg,stabilityai,[[0.08262556 0.91737443]],0.1928505441173911,0.09826953429728746,0.17978078313171864,0.16613052785396576,0.09728983696550131
23,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-77.jpg,stabilityai,[[0.18875577 0.8112442 ]],0.12654790468513966,0.09772628732025623,0.12086199689656496,0.09003463853150606,0.08291129022836685
24,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-193.jpg,stabilityai,[[0.17670216 0.82329786]],0.13816418405622244,0.07030932698398829,0.12693540006875992,0.1169300489127636,0.06612217519432306
25,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-53.jpg,stabilityai,[[0.13875858 0.86124146]],0.11209204606711864,0.07369791530072689,0.11651214864104986,0.08871808927506208,0.06556965969502926
26,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-120.jpg,stabilityai,[[0.22663915 0.77336085]],0.12090453505516052,0.1070951409637928,0.10101089905947447,0.09698268864303827,0.10304034128785133
27,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-80.jpg,stabilityai,[[0.22697607 0.7730239 ]],0.13033864554017782,0.0576193081215024,0.10957700200378895,0.09985509142279625,0.049173627980053425
28,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-145.jpg,stabilityai,[[0.11081934 0.8891808 ]],0.16767450887709856,0.07896484155207872,0.14980701357126236,0.14388265646994114,0.08310784678906202
29,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-83.jpg,stabilityai,[[0.19746527 0.80253476]],0.13630982767790556,0.04955803509801626,0.11203157342970371,0.10239319875836372,0.05667435470968485
30,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-93.jpg,stabilityai,[[0.19284222 0.8071578 ]],0.08950420003384352,0.07302260864526033,0.08253261633217335,0.0940962415188551,0.05684295203536749
31,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-28.jpg,stabilityai,[[0.09750561 0.90249443]],0.12358969263732433,0.051175862550735474,0.08938231039792299,0.08531637582927942,0.06270234100520611
32,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-75.jpg,stabilityai,[[0.17001733 0.82998264]],0.12715253327041864,0.03860169555991888,0.09767346642911434,0.09861871227622032,0.04835748579353094
33,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-85.jpg,stabilityai,[[0.20582347 0.7941765 ]],0.11359439045190811,0.07138817198574543,0.09847773518413305,0.1145601300522685,0.07122483290731907
34,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-29.jpg,stabilityai,[[0.21289635 0.7871036 ]],0.09316219389438629,0.09690947085618973,0.08228469546884298,0.05480594839900732,0.09301924519240856
35,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-86.jpg,stabilityai,[[0.03192707 0.9680729 ]],0.19659178983420134,0.10295024048537016,0.183199318125844,0.17062757350504398,0.10288796294480562
