,generator,base_0,base_1,base_2,base_3,base_4
https://ik.imagekit.io/seeingthewords/data/base/prompt_3/base_4.png,base,0.32525822769576307,0.17906582174453142,0.39082198493002057,0.35843461188435194,0.0
https://ik.imagekit.io/seeingthewords/data/base/prompt_3/base_0.jpg,base,0.0,0.1594522033082544,0.091976184659642,0.056175564669426664,0.32525822769576307
https://ik.imagekit.io/seeingthewords/data/base/prompt_3/base_2.jpg,base,0.091976184659642,0.23892480964030025,0.0,0.06892609317658903,0.39082198493002057
https://ik.imagekit.io/seeingthewords/data/base/prompt_3/base_1.jpg,base,0.1594522033082544,0.0,0.23892480964030025,0.19611592767145866,0.17906582174453142
https://ik.imagekit.io/seeingthewords/data/base/prompt_3/base_3.jpg,base,0.056175564669426664,0.19611592767145866,0.06892609317658903,0.0,0.35843461188435194
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_3/SD-COMPVIS-P3-82.jpg,CompVis,0.05147774995568747,0.16563112799840804,0.10602300000734685,0.07486951388904448,0.34021760364456116
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_3/SD-COMPVIS-P3-94.jpg,CompVis,0.0838491199674248,0.12060433775783179,0.14466058210993404,0.09865790632273788,0.28069694867584705
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_3/SD-COMPVIS-P3-17.jpg,CompVis,0.08255405154641746,0.22829895979451412,0.057313794637997184,0.0508687799923682,0.40695350413499054
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_3/SD-COMPVIS-P3-74.jpg,CompVis,0.06416101667203308,0.2065690911301851,0.07505756170477865,0.05018632653983593,0.32363120256753564
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_3/SD-COMPVIS-P3-90.jpg,CompVis,0.09688568492719646,0.17001766950619102,0.1753525206206572,0.13234731957837698,0.28944736427985013
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_3/SD-COMPVIS-P3-18.jpg,CompVis,0.09520717989604709,0.11816898511866683,0.17097109396055576,0.1410537290124762,0.23959914657993076
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_3/SD-COMPVIS-P3-56.jpg,CompVis,0.10238874811233875,0.22502184917800422,0.06190540094467405,0.08986015793200489,0.3966782026293456
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_3/SD-COMPVIS-P3-53.jpg,CompVis,0.12436565745303635,0.27061643777192235,0.060568404007309645,0.09205380510930183,0.44885722063820666
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_3/SD-COMPVIS-P3-70.jpg,CompVis,0.044981617865961734,0.18855676167379612,0.09992243879928588,0.058378634682156996,0.36756619602738616
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_3/SD-COMPVIS-P3-9.jpg,CompVis,0.05556450198771354,0.20203209047667975,0.0932772099665046,0.051646985633709425,0.3768773371269881
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_3/SD-COMPVIS-P3-14.jpg,CompVis,0.09397415304180382,0.24340301949250095,0.04653622975103251,0.0833145037513053,0.41551128697862627
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_3/SD-COMPVIS-P3-50.jpg,CompVis,0.1096697539102286,0.10622312735749777,0.18419311277773678,0.14401288877574742,0.23993893021331725
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_3/SD-COMPVIS-P3-22.jpg,CompVis,0.07651558832722427,0.22276438213505856,0.08603034159736513,0.04527689413863539,0.40177381672147927
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_3/SD-COMPVIS-P3-23.jpg,CompVis,0.0785562982714486,0.13941157667744036,0.1362404052854312,0.09453916481235386,0.31552679807355877
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_3/SD-COMPVIS-P3-73.jpg,CompVis,0.08256242074012635,0.22180306991597887,0.05527191706155064,0.0927313659032607,0.3862309010386604
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_3/SD-COMPVIS-P3-97.jpg,CompVis,0.06913582760561107,0.2003410470281004,0.08063029930368662,0.042778517459163654,0.37307723245029745
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_3/SD-COMPVIS-P3-60.jpg,CompVis,0.053977158355706906,0.2007120997535228,0.09394807630573514,0.05616637766844271,0.3674372706043064
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_3/SD-COMPVIS-P3-54.jpg,CompVis,0.0694747708248317,0.21191482224358316,0.060412492727458494,0.04142075206624028,0.3809262787220001
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_3/SD-COMPVIS-P3-85.jpg,CompVis,0.11759852893947356,0.1590947924720466,0.1689308753648698,0.12403945367370482,0.3381042263599754
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_3/SD-COMPVIS-P3-5.jpg,CompVis,0.052716262913531084,0.1937586953083634,0.06351637932077646,0.033288620433638075,0.3602137062440574
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_3/SD-COMPVIS-P3-41.jpg,CompVis,0.05912863363226648,0.17443411023736594,0.11101304852212072,0.0726592430838549,0.3513851077296942
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_3/SD-COMPVIS-P3-88.jpg,CompVis,0.062387167767291064,0.2040693805866587,0.06553541120920303,0.026065317951389555,0.37184369004303697
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_3/SD-COMPVIS-P3-68.jpg,CompVis,0.06852621519440291,0.20684658355608457,0.07771858012895108,0.05269679708618159,0.3845989007704991
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_3/SD-COMPVIS-P3-65.jpg,CompVis,0.16276110529108043,0.10137025411196347,0.20390835530357956,0.15903690116841435,0.2753066209662288
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_3/SD-COMPVIS-P3-8.jpg,CompVis,0.13964134334374068,0.06522771335514778,0.21479089743338822,0.18303946776324742,0.19968142101479472
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_3/SD-COMPVIS-P3-78.jpg,CompVis,0.06031854371320605,0.20265353728892796,0.10244040576123,0.05587567493760821,0.37753876142641307
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_3/SD-COMPVIS-P3-55.jpg,CompVis,0.0984443957554054,0.24477608565428371,0.0511085700430143,0.07741280997973558,0.4152455229666483
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_3/SD-COMPVIS-P3-46.jpg,CompVis,0.13928542678953404,0.28553422059736844,0.07372166955527656,0.10764941474910139,0.4645436549509585
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_3/SD-COMPVIS-P3-11.jpg,CompVis,0.08296278061712863,0.23278678674713849,0.11720210863003251,0.07478248690109013,0.39025659981277167
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_3/SD-COMPVIS-P3-80.jpg,CompVis,,,,,
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_3/SD-COMPVIS-P3-93.jpg,CompVis,0.05099198341957333,0.1985703780384123,0.06803418136638996,0.04158238788501382,0.36068823278263806
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_3/SD-COMPVIS-P3-57.jpg,CompVis,0.05389190622370358,0.16276626748363254,0.10677597948208573,0.06093816641704794,0.3397056644219715
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_3/SD-COMPVIS-P3-44.jpg,CompVis,0.11803419104950605,0.1055734739910465,0.18932470946839636,0.15468595629952966,0.24427133853099758
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_3/SD-COMPVIS-P3-3.jpg,CompVis,0.1270521570664167,0.26967585505233405,0.06702975145599242,0.09427443761308552,0.4486852887074322
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_3/SD-COMPVIS-P3-16.jpg,CompVis,0.04477048081004856,0.18549914317891236,0.07379825837413434,0.04619539943892359,0.34999288050773975
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_3/SD-COMPVIS-P3-81.jpg,CompVis,0.12134512733267544,0.08941172088060972,0.17426149885794523,0.12528269144527548,0.2664862510947108
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_3/SD-COMPVIS-P3-75.jpg,CompVis,0.05193197746336464,0.2015524933361113,0.089256687160176,0.05296923598920937,0.3719841999770105
