,image_id,generator,predict_score,map_diff_score_base_0,map_diff_score_base_1,map_diff_score_base_2,map_diff_score_base_3,map_diff_score_base_4
0,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_3/SD-STABLILITY-P3-79.jpg,stabilityai,[[0.16856846 0.83143157]],0.3199597131460905,0.07723244838416576,0.10553265642374754,0.06968181673437357,0.07888234127312899
1,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_3/SD-STABLILITY-P3-59.jpg,stabilityai,[[0.14422277 0.85577714]],0.32257611490786076,0.08141993079334497,0.09290564432740211,0.0863150916993618,0.07420119643211365
2,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_3/SD-STABLILITY-P3-32.jpg,stabilityai,[[0.12846862 0.87153137]],0.3500560838729143,0.05815686285495758,0.06381816696375608,0.07776997145265341,0.05864755529910326
3,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_3/SD-STABLILITY-P3-154.jpg,stabilityai,[[0.2103554 0.7896446]],0.3513410110026598,0.06063595600426197,0.07302967924624681,0.07887744251638651,0.07119548227638006
4,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_3/SD-STABLILITY-P3-166.jpg,stabilityai,[[0.273309   0.72669095]],0.3087537316605449,0.041903325356543064,0.0698380246758461,0.05929999798536301,0.05524281784892082
5,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_3/SD-STABLILITY-P3-149.jpg,stabilityai,[[0.17188309 0.8281169 ]],0.25000360887497663,0.07161999214440584,0.09578415937721729,0.07933923415839672,0.10122860223054886
6,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_3/SD-STABLILITY-P3-179.jpg,stabilityai,[[0.13148129 0.8685187 ]],0.336088580545038,0.06712635885924101,0.09183984808623791,0.07616404816508293,0.08215881325304508
7,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_3/SD-STABLILITY-P3-40.jpg,stabilityai,[[0.10682825 0.89317167]],0.3238182384520769,0.054168492555618286,0.07851000037044287,0.07061816472560167,0.06733229476958513
8,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_3/SD-STABLILITY-P3-5.jpg,stabilityai,[[0.11200856 0.8879914 ]],0.331793830730021,0.04805129487067461,0.06138062849640846,0.06901065446436405,0.06700624711811543
9,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_3/SD-STABLILITY-P3-77.jpg,stabilityai,[[0.18706551 0.8129345 ]],0.38191714184358716,0.09161196742206812,0.0793056134134531,0.11027435213327408,0.06801212392747402
10,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_3/SD-STABLILITY-P3-46.jpg,stabilityai,[[0.17615886 0.8238411 ]],0.35788025986403227,0.07065019570291042,0.06917997356504202,0.09193357732146978,0.07205904182046652
11,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_3/SD-STABLILITY-P3-162.jpg,stabilityai,[[0.14801987 0.8519802 ]],0.35228226566687226,0.08406662754714489,0.06316022854298353,0.11124296206980944,0.09094967041164637
12,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_3/SD-STABLILITY-P3-156.jpg,stabilityai,[[0.21111986 0.7888801 ]],0.32131961453706026,0.048020186834037304,0.058382174000144005,0.06590978801250458,0.06098533608019352
13,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_3/SD-STABLILITY-P3-42.jpg,stabilityai,[[0.14527759 0.8547224 ]],0.30296556279063225,0.040484992787241936,0.06319183390587568,0.05725586134940386,0.0627902140840888
14,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_3/SD-STABLILITY-P3-49.jpg,stabilityai,[[0.07288287 0.92711705]],0.4229499576613307,0.12892150226980448,0.11165888048708439,0.15044208988547325,0.09998284466564655
15,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_3/SD-STABLILITY-P3-98.jpg,stabilityai,[[0.1456211 0.8543788]],0.3333257371559739,0.05895121116191149,0.05577060580253601,0.07892660424113274,0.0595876257866621
16,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_3/SD-STABLILITY-P3-160.jpg,stabilityai,[[0.14648643 0.85351354]],0.3740932526998222,0.08328508399426937,0.08669861685484648,0.10250789579004049,0.07890820037573576
17,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_3/SD-STABLILITY-P3-170.jpg,stabilityai,[[0.08852046 0.9114796 ]],0.4145138808526099,0.1270275255665183,0.10991965420544147,0.14200601167976856,0.0969432108104229
18,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_3/SD-STABLILITY-P3-76.jpg,stabilityai,[[0.1471394 0.8528606]],0.364349780138582,0.07589603587985039,0.0840689530596137,0.09184191282838583,0.06814803276211023
