,generator,base_0,base_1,base_2,base_3,base_4
https://ik.imagekit.io/seeingthewords/data/base/prompt_2/base_1.jpg,base,0.11142857142857143,0.0,0.15535714285714286,0.11142857142857143,0.0675
https://ik.imagekit.io/seeingthewords/data/base/prompt_2/base_2.jpg,base,0.05607142857142857,0.19464285714285715,0.0,0.05607142857142857,0.11214285714285714
https://ik.imagekit.io/seeingthewords/data/base/prompt_2/base_4.jpg,base,0.04392857142857143,0.08249999999999999,0.08785714285714286,0.04392857142857143,0.0
https://ik.imagekit.io/seeingthewords/data/base/prompt_2/base_0.jpg,base,0.0,0.13857142857142857,0.04392857142857143,0.0,0.05607142857142857
https://ik.imagekit.io/seeingthewords/data/base/prompt_2/base_3.png,base,0.0,0.13857142857142857,0.04392857142857143,0.0,0.05607142857142857
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-95.jpg,CompVis,0.03357142857142857,0.16499999999999998,0.010357142857142856,0.03357142857142857,0.08249999999999999
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-69.jpg,CompVis,0.01642857142857143,0.11214285714285714,0.0675,0.01642857142857143,0.039642857142857146
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-54.jpg,CompVis,0.01642857142857143,0.11214285714285714,0.0675,0.01642857142857143,0.039642857142857146
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-38.jpg,CompVis,0.0675,0.05607142857142857,0.11142857142857143,0.0675,0.01642857142857143
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-32.jpg,CompVis,0.01642857142857143,0.11214285714285714,0.0675,0.01642857142857143,0.039642857142857146
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-73.jpg,CompVis,0.01642857142857143,0.11214285714285714,0.0675,0.01642857142857143,0.039642857142857146
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-83.jpg,CompVis,0.05607142857142857,0.19464285714285715,0.0,0.05607142857142857,0.11214285714285714
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-68.jpg,CompVis,0.03357142857142857,0.16499999999999998,0.010357142857142856,0.03357142857142857,0.08249999999999999
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-45.jpg,CompVis,0.033571428571428565,0.16499999999999998,0.010357142857142853,0.03357142857142857,0.08249999999999999
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-66.jpg,CompVis,0.11142857142857143,0.0,0.15535714285714286,0.11142857142857143,0.0675
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-59.jpg,CompVis,0.01642857142857143,0.11214285714285714,0.0675,0.01642857142857143,0.039642857142857146
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-50.jpg,CompVis,0.11142857142857143,0.0,0.15535714285714286,0.11142857142857143,0.0675
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-47.jpg,CompVis,0.04392857142857143,0.08249999999999999,0.08785714285714286,0.04392857142857143,0.0
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-9.jpg,CompVis,0.0,0.13857142857142857,0.04392857142857143,0.0,0.05607142857142857
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-57.jpg,CompVis,0.0675,0.05607142857142857,0.11142857142857143,0.0675,0.01642857142857143
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-20.jpg,CompVis,0.0675,0.05607142857142857,0.11142857142857143,0.0675,0.01642857142857143
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-87.jpg,CompVis,0.11142857142857143,0.0,0.15535714285714286,0.11142857142857143,0.0675
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-82.jpg,CompVis,0.0675,0.05607142857142857,0.11142857142857143,0.0675,0.01642857142857143
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-4.jpg,CompVis,0.05607142857142857,0.19464285714285715,0.0,0.05607142857142857,0.11214285714285714
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-89.jpg,CompVis,0.08249999999999999,0.22107142857142853,0.033571428571428565,0.08249999999999999,0.13857142857142857
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-2.jpg,CompVis,0.0675,0.05607142857142857,0.11142857142857143,0.0675,0.01642857142857143
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-58.jpg,CompVis,0.0675,0.05607142857142857,0.11142857142857143,0.0675,0.01642857142857143
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-64.jpg,CompVis,0.0675,0.05607142857142857,0.11142857142857143,0.0675,0.01642857142857143
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-35.jpg,CompVis,0.11142857142857143,0.0,0.15535714285714286,0.11142857142857143,0.0675
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-39.jpg,CompVis,0.05607142857142857,0.19464285714285715,0.0,0.05607142857142857,0.11214285714285714
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-31.jpg,CompVis,0.11142857142857143,0.0,0.15535714285714286,0.11142857142857143,0.0675
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-62.jpg,CompVis,0.11142857142857143,0.0,0.15535714285714286,0.11142857142857143,0.0675
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-16.jpg,CompVis,0.0675,0.05607142857142857,0.11142857142857143,0.0675,0.01642857142857143
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-11.jpg,CompVis,0.11142857142857143,0.0,0.15535714285714286,0.11142857142857143,0.0675
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-8.jpg,CompVis,0.11142857142857143,0.0,0.15535714285714286,0.11142857142857143,0.0675
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-19.jpg,CompVis,0.11142857142857143,0.0,0.15535714285714286,0.11142857142857143,0.0675
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-76.jpg,CompVis,0.11142857142857143,0.0,0.15535714285714286,0.11142857142857143,0.0675
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-85.jpg,CompVis,0.11142857142857143,0.0,0.15535714285714286,0.11142857142857143,0.0675
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-86.jpg,CompVis,0.01642857142857143,0.11214285714285714,0.0675,0.01642857142857143,0.039642857142857146
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-48.jpg,CompVis,0.11142857142857143,0.0,0.15535714285714286,0.11142857142857143,0.0675
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-22.jpg,CompVis,0.039642857142857146,0.1682142857142857,0.01642857142857143,0.039642857142857146,0.09571428571428572
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-36.jpg,CompVis,0.11142857142857143,0.0,0.15535714285714286,0.11142857142857143,0.0675
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-61.jpg,CompVis,0.01642857142857143,0.11214285714285714,0.0675,0.016428571428571438,0.039642857142857146
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-74.jpg,CompVis,0.11142857142857143,0.0,0.15535714285714286,0.11142857142857143,0.0675
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-56.jpg,CompVis,0.11142857142857143,0.0,0.15535714285714286,0.11142857142857143,0.0675
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-13.jpg,CompVis,0.0675,0.05607142857142857,0.11142857142857143,0.0675,0.01642857142857143
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-25.jpg,CompVis,0.08249999999999999,0.22107142857142853,0.033571428571428565,0.08249999999999999,0.13857142857142857
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-5.jpg,CompVis,0.11142857142857143,0.0,0.15535714285714286,0.11142857142857143,0.0675
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-3.jpg,CompVis,0.0675,0.05607142857142857,0.11142857142857143,0.0675,0.01642857142857143
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-84.jpg,CompVis,0.0675,0.05607142857142857,0.11142857142857143,0.0675,0.01642857142857143
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-7.jpg,CompVis,0.0675,0.05607142857142857,0.11142857142857143,0.0675,0.01642857142857143
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-60.jpg,CompVis,0.039642857142857146,0.1682142857142857,0.01642857142857143,0.039642857142857146,0.09571428571428572
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-21.jpg,CompVis,0.01642857142857143,0.11214285714285714,0.0675,0.016428571428571438,0.039642857142857146
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-51.jpg,CompVis,0.09571428571428572,0.22428571428571428,0.039642857142857146,0.09571428571428572,0.15178571428571427
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-55.jpg,CompVis,0.0,0.13857142857142857,0.04392857142857143,0.0,0.05607142857142857
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-17.jpg,CompVis,0.01642857142857143,0.11214285714285714,0.0675,0.01642857142857143,0.039642857142857146
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-46.jpg,CompVis,0.039642857142857146,0.1682142857142857,0.01642857142857143,0.039642857142857146,0.09571428571428572
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-40.jpg,CompVis,0.0675,0.05607142857142857,0.11142857142857143,0.0675,0.01642857142857143
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-92.jpg,CompVis,0.11142857142857143,0.0,0.15535714285714286,0.11142857142857143,0.0675
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-12.jpg,CompVis,0.11142857142857143,0.0,0.15535714285714286,0.11142857142857143,0.0675
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-18.jpg,CompVis,0.039642857142857146,0.1682142857142857,0.01642857142857143,0.039642857142857146,0.09571428571428572
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-0.jpg,CompVis,0.04392857142857143,0.08249999999999999,0.08785714285714286,0.04392857142857143,0.0
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-94.jpg,CompVis,0.039642857142857146,0.1682142857142857,0.01642857142857143,0.039642857142857146,0.09571428571428572
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-79.jpg,CompVis,0.01642857142857143,0.11214285714285714,0.0675,0.016428571428571438,0.039642857142857146
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-70.jpg,CompVis,0.11142857142857143,0.0,0.15535714285714286,0.11142857142857143,0.0675
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-77.jpg,CompVis,0.0675,0.05607142857142857,0.11142857142857143,0.0675,0.01642857142857143
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-52.jpg,CompVis,0.01642857142857143,0.11214285714285714,0.0675,0.01642857142857143,0.039642857142857146
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-26.jpg,CompVis,0.0675,0.05607142857142857,0.11142857142857143,0.0675,0.01642857142857143
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-67.jpg,CompVis,0.05607142857142857,0.19464285714285715,0.0,0.05607142857142857,0.11214285714285714
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-91.jpg,CompVis,0.0675,0.05607142857142857,0.11142857142857143,0.0675,0.01642857142857143
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-72.jpg,CompVis,0.0,0.13857142857142857,0.04392857142857143,0.0,0.05607142857142857
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-99.jpg,CompVis,0.0675,0.05607142857142857,0.11142857142857143,0.0675,0.01642857142857143
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-63.jpg,CompVis,0.0675,0.05607142857142857,0.11142857142857143,0.0675,0.01642857142857143
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-78.jpg,CompVis,0.05607142857142857,0.19464285714285715,0.0,0.05607142857142857,0.11214285714285714
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-30.jpg,CompVis,0.0675,0.05607142857142857,0.11142857142857143,0.0675,0.01642857142857143
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-41.jpg,CompVis,0.11142857142857143,0.0,0.15535714285714286,0.11142857142857143,0.0675
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-33.jpg,CompVis,0.11142857142857143,0.0,0.15535714285714286,0.11142857142857143,0.0675
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-37.jpg,CompVis,0.11142857142857143,0.0,0.15535714285714286,0.11142857142857143,0.0675
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-93.jpg,CompVis,0.03357142857142857,0.16499999999999998,0.010357142857142856,0.03357142857142857,0.08249999999999999
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-88.jpg,CompVis,0.01642857142857143,0.11214285714285714,0.0675,0.016428571428571438,0.039642857142857146
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-49.jpg,CompVis,0.0,0.13857142857142857,0.04392857142857143,0.0,0.05607142857142857
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-96.jpg,CompVis,0.0675,0.05607142857142857,0.11142857142857143,0.0675,0.01642857142857143
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_2/SD-COMPVIS-P2-44.jpg,CompVis,0.11142857142857143,0.0,0.15535714285714286,0.11142857142857143,0.0675
