,image_id,generator,predict_score,map_diff_score_base_0,map_diff_score_base_1,map_diff_score_base_2,map_diff_score_base_3,map_diff_score_base_4
0,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-140.jpg,stabilityai,[[0.10514885 0.8948511 ]],0.13010990526527166,0.25867124227806926,0.1468039657920599,0.2500427244231105,0.25285702757537365
1,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-14.jpg,stabilityai,[[0.08690999 0.91309005]],0.12674563936889172,0.22522775875404477,0.10910085309296846,0.2204631995409727,0.22237057331949472
2,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-37.jpg,stabilityai,[[0.24771309 0.7522869 ]],0.07399576343595982,0.19224527338519692,0.08214770164340734,0.18108166381716728,0.18387426901608706
3,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-45.jpg,stabilityai,[[0.16284977 0.8371503 ]],0.08095390629023314,0.14540632022544742,0.06519575789570808,0.1431998023763299,0.1410767324268818
4,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-143.jpg,stabilityai,[[0.06208547 0.9379145 ]],0.0741023444570601,0.22175208199769258,0.11815563356503844,0.17966743977740407,0.18907499080523849
5,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-132.jpg,stabilityai,[[0.07746767 0.9225324 ]],0.14608526322990656,0.2745439833961427,0.1580810658633709,0.26591546554118395,0.26812485232949257
6,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-121.jpg,stabilityai,[[0.11232768 0.8876723 ]],0.11001685634255409,0.21396616520360112,0.12306189071387053,0.19533157162368298,0.20260108914226294
7,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-196.jpg,stabilityai,[[0.16159499 0.838405  ]],0.05371745768934488,0.1656538243405521,0.06024792790412903,0.1531644267961383,0.15635224431753159
8,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-197.jpg,stabilityai,[[0.1123049 0.887695 ]],0.12837104313075542,0.2552701816894114,0.1390952905640006,0.24664166383445263,0.24885105062276125
9,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-176.jpg,stabilityai,[[0.16687196 0.8331281 ]],0.09458936005830765,0.20311121130362153,0.09366986434906721,0.19600077159702778,0.19636839348822832
10,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-130.jpg,stabilityai,[[0.24967818 0.75032187]],0.04570605605840683,0.17054347367957234,0.09460933785885572,0.1308013927191496,0.14419795479625463
11,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-133.jpg,stabilityai,[[0.41405803 0.5859421 ]],0.07142607402056456,0.14225156558677554,0.09900130145251751,0.10255519207566977,0.12100578658282757
12,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-152.jpg,stabilityai,[[0.18826166 0.8117384 ]],0.06773090455681086,0.1681489679031074,0.06241302005946636,0.15710236970335245,0.16344045847654343
13,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-67.jpg,stabilityai,[[0.13793148 0.86206853]],0.09594600647687912,0.2231017746962607,0.10607641469687223,0.21388604119420052,0.21609542798250914
14,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-199.jpg,stabilityai,[[0.09301499 0.9069851 ]],0.10968483239412308,0.23836540104821324,0.12275104131549597,0.22848521173000336,0.23069459851831198
15,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-31.jpg,stabilityai,[[0.18477708 0.8152229 ]],0.08939873054623604,0.2070219167508185,0.09118911158293486,0.19888713955879211,0.20060278568416834
16,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-87.jpg,stabilityai,[[0.09039976 0.90960026]],0.09936908911913633,0.21374784922227263,0.09944261237978935,0.20953913312405348,0.20732871815562248
17,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-88.jpg,stabilityai,[[0.14327651 0.8567235 ]],0.07333755027502775,0.19180000526830554,0.07769333012402058,0.17819615732878447,0.1804055441170931
18,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-164.jpg,stabilityai,[[0.08732729 0.9126727 ]],0.10654624179005623,0.22484011063352227,0.11805035267025232,0.2155583892017603,0.2177677759900689
19,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-74.jpg,stabilityai,[[0.10546382 0.89453614]],0.08444142993539572,0.19340491807088256,0.08184158615767956,0.18018967006355524,0.18196293339133263
20,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-29.jpg,stabilityai,[[0.02618608 0.973814  ]],0.17556668166071177,0.30412801867350936,0.18766510114073753,0.2954995008185506,0.2977088876068592
21,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-148.jpg,stabilityai,[[0.15287428 0.8471258 ]],0.09082926902920008,0.19769343687221408,0.09727220796048641,0.18443601857870817,0.18139447830617428
22,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-123.jpg,stabilityai,[[0.19258957 0.8074104 ]],0.11777777178213,0.12192482687532902,0.09012296097353101,0.1314234840683639,0.15342299127951264
23,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-159.jpg,stabilityai,[[0.15484571 0.8451543 ]],0.07329649664461613,0.12819583201780915,0.07170080114156008,0.11102610640227795,0.12120720092207193
24,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-141.jpg,stabilityai,[[0.1070351  0.89296496]],0.08293543476611376,0.12422529747709632,0.06369305588304996,0.11476416606456041,0.11082411743700504
25,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-58.jpg,stabilityai,[[0.1154322  0.88456786]],0.10939811076968908,0.23740179790183902,0.12093888036906719,0.22877328004688025,0.23098266683518887
26,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-192.jpg,stabilityai,[[0.1458269 0.8541732]],0.10508838389068842,0.23167115589603782,0.11520823836326599,0.22304263804107904,0.22525202482938766
27,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-113.jpg,stabilityai,[[0.0648766  0.93512344]],0.0871454244479537,0.20875690085813403,0.0986417792737484,0.1977884927764535,0.20163681730628014
28,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-21.jpg,stabilityai,[[0.04152275 0.9584773 ]],0.13124986551702023,0.2589179244823754,0.14363083895295858,0.2502894066274166,0.25249879341572523
29,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-28.jpg,stabilityai,[[0.09783678 0.9021632 ]],0.07248984463512897,0.1729239602573216,0.08712067920714617,0.1652505025267601,0.1665124697610736
30,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-49.jpg,stabilityai,[[0.10555311 0.89444697]],0.12034322042018175,0.24500352097675204,0.13124513998627663,0.23637500312179327,0.2385843899101019
31,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-183.jpg,stabilityai,[[0.06974988 0.93025017]],0.0807194747030735,0.2064580195583403,0.09136155527085066,0.1969598736613989,0.1997039718553424
32,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-104.jpg,stabilityai,[[0.136187   0.86381304]],0.1219886178150773,0.2505499548278749,0.13408703729510307,0.24192143697291613,0.24413082376122475
33,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-154.jpg,stabilityai,[[0.14429525 0.8557048 ]],0.06649682950228453,0.17130232183262706,0.07149398326873779,0.16162067372351885,0.17512148432433605
34,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-20.jpg,stabilityai,[[0.09325339 0.90674657]],0.10542534571141005,0.21263941703364253,0.10769613832235336,0.20401089917868376,0.20718850940465927
35,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-144.jpg,stabilityai,[[0.08583132 0.91416866]],0.10706261545419693,0.23052896233275533,0.11404079478234053,0.22141180001199245,0.22362118680030107
36,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-134.jpg,stabilityai,[[0.12442128 0.8755787 ]],0.112009366042912,0.23809093749150634,0.12085273675620556,0.2286871364340186,0.23089652322232723
37,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-55.jpg,stabilityai,[[0.08961514 0.9103848 ]],0.11313837859779596,0.23982974840328097,0.12232664600014687,0.23016104567795992,0.23237043246626854
38,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-120.jpg,stabilityai,[[0.13050285 0.8694972 ]],0.11932069342583418,0.23988651065155864,0.12436497770249844,0.23125799279659986,0.23346737958490849
39,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-80.jpg,stabilityai,[[0.12301767 0.87698233]],0.09803906083106995,0.22756559262052178,0.10871608089655638,0.2164472695440054,0.21865665633231401
40,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-44.jpg,stabilityai,[[0.07960048 0.92039955]],0.10993651673197746,0.22811738634482026,0.11808047164231539,0.2194888684898615,0.2216982552781701
41,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-158.jpg,stabilityai,[[0.11877082 0.8812292 ]],0.08965460862964392,0.20544505072757602,0.09057069197297096,0.19681653287261724,0.19944781810045242
42,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-135.jpg,stabilityai,[[0.06931852 0.9306815 ]],0.09723637159913778,0.21417770301923156,0.10181278921663761,0.20418749656528234,0.20630372129380703
43,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-79.jpg,stabilityai,[[0.13161114 0.86838883]],0.08641513623297215,0.2013642438687384,0.07991821225732565,0.184022706001997,0.18614742811769247
44,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-179.jpg,stabilityai,[[0.07868352 0.9213165 ]],0.1581048360094428,0.2866661730222404,0.17020325548946857,0.2780376551672816,0.28024704195559025
45,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-146.jpg,stabilityai,[[0.37116316 0.6288369 ]],0.05497337784618139,0.12935575237497687,0.0674099400639534,0.10330367367714643,0.1081612017005682
46,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-13.jpg,stabilityai,[[0.11903705 0.88096297]],0.08940301649272442,0.22457789676263928,0.10645752120763063,0.2086789272725582,0.21327088121324778
47,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-157.jpg,stabilityai,[[0.10458879 0.8954113 ]],0.07164246402680874,0.19089133339002728,0.09431384224444628,0.17695270478725433,0.1850810283794999
48,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-131.jpg,stabilityai,[[0.17724216 0.82275784]],0.07513908669352531,0.2005250104703009,0.08446765039116144,0.18469985201954842,0.18690923880785704
49,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_4/SD-STABLILITY-P4-54.jpg,stabilityai,[[0.23948267 0.76051736]],0.11552638281136751,0.2056382200680673,0.13251034170389175,0.19666924607008696,0.20542563498020172
