,generator,base_0,base_1,base_2,base_3,base_4
https://ik.imagekit.io/seeingthewords/data/base/prompt_4/base_1.jpg,base,0.08467786546167255,0.0,0.04523553845269556,0.10402037348125277,0.14886759046839945
https://ik.imagekit.io/seeingthewords/data/base/prompt_4/base_3.jpg,base,0.04378751743741212,0.10402037348125277,0.08945185888813909,0.0,0.14487720996043263
https://ik.imagekit.io/seeingthewords/data/base/prompt_4/base_2.jpg,base,0.08136307567456957,0.04523553845269556,0.0,0.08945185888813909,0.13720724876616594
https://ik.imagekit.io/seeingthewords/data/base/prompt_4/base_4.jpg,base,0.13790078166617747,0.14886759046839945,0.13720724876616594,0.14487720996043263,0.0
https://ik.imagekit.io/seeingthewords/data/base/prompt_4/base_0.jpg,base,0.0,0.08467786546167255,0.08136307567456957,0.04378751743741212,0.13790078166617747
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_4/SD-COMPVIS-P4-56.jpg,CompVis,0.06807125977473973,0.06583520522876624,0.05788427303877589,0.07556587849666534,0.1637854943701756
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_4/SD-COMPVIS-P4-16.jpg,CompVis,0.13706282883974308,0.09083312615214706,0.10227645479333397,0.13349030120233712,0.22676968544558876
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_4/SD-COMPVIS-P4-21.jpg,CompVis,0.07458967385940074,0.07874006754543184,0.05060229746652367,0.08994463207482992,0.12035479245326397
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_4/SD-COMPVIS-P4-78.jpg,CompVis,0.13647092404975408,0.06737167686122059,0.06454622524891618,0.15394180803916158,0.17430698305845138
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_4/SD-COMPVIS-P4-33.jpg,CompVis,0.11809450382980585,0.08643010320126411,0.10050244557452673,0.12443115432272848,0.20719810555117008
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_4/SD-COMPVIS-P4-19.jpg,CompVis,0.2208636017661858,0.18402488839707976,0.2046097367039847,0.21267315305206477,0.30565241766432405
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_4/SD-COMPVIS-P4-99.jpg,CompVis,0.14376927883205298,0.10233375840032105,0.11472653967268345,0.13695424361770453,0.2314775646902251
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_4/SD-COMPVIS-P4-69.jpg,CompVis,0.19202143291894078,0.14233320424586537,0.15693213968587993,0.18793317795526085,0.28172828952478646
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_4/SD-COMPVIS-P4-89.jpg,CompVis,0.19911715276438474,0.15076366766557095,0.16440413061527487,0.19430068829770977,0.28882400937023034
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_4/SD-COMPVIS-P4-38.jpg,CompVis,0.12165747482489463,0.08168880102082486,0.08135286964537021,0.14286349039840995,0.08567847303631779
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_4/SD-COMPVIS-P4-68.jpg,CompVis,0.10266024560723538,0.04953456795089128,0.06690732567614074,0.11491859724026139,0.18111052221308108
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_4/SD-COMPVIS-P4-60.jpg,CompVis,0.11128570928649423,0.05722754985203141,0.04667601938671585,0.12920258782440125,0.1344383557912457
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_4/SD-COMPVIS-P4-8.jpg,CompVis,0.1653957278510618,0.11824221743070482,0.13613348713672632,0.16153164875034984,0.2525011592934596
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_4/SD-COMPVIS-P4-46.jpg,CompVis,0.09155164634249924,0.04261763582076428,0.04357416504336117,0.107268260396716,0.12429607110402463
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_4/SD-COMPVIS-P4-29.jpg,CompVis,0.1631080945322591,0.1137721214620298,0.10405648839768948,0.1683458832780933,0.0858748503076237
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_4/SD-COMPVIS-P4-40.jpg,CompVis,0.1767289635444641,0.1282880756846678,0.14922305937011235,0.17882002920674497,0.2639836180090248
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_4/SD-COMPVIS-P4-98.jpg,CompVis,0.12283249866586207,0.08225080452598928,0.10086213745644564,0.1197630286424249,0.21226110588873504
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_4/SD-COMPVIS-P4-87.jpg,CompVis,0.16587946577222226,0.11988218208370208,0.13417263834129448,0.1600947974256545,0.2546181184981751
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_4/SD-COMPVIS-P4-63.jpg,CompVis,0.20621203540378097,0.15641392743070726,0.1711227421707201,0.20139557093710603,0.2959188920096266
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_4/SD-COMPVIS-P4-25.jpg,CompVis,0.21118233906353,0.16365735107651355,0.17560559066359283,0.20587841942997873,0.3004017405024993
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_4/SD-COMPVIS-P4-35.jpg,CompVis,0.1725358261016357,0.12406470937371251,0.14241247987819788,0.16840416871201094,0.2622426827074813
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_4/SD-COMPVIS-P4-22.jpg,CompVis,0.11465010206195236,0.05188460368341205,0.049588394750584394,0.1286094286958367,0.1353214430878686
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_4/SD-COMPVIS-P4-4.jpg,CompVis,0.1776906701776612,0.130086888575542,0.1427458427710521,0.17287420571098627,0.26739752678350687
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_4/SD-COMPVIS-P4-58.jpg,CompVis,0.1826679121633887,0.13286980419031502,0.14775044328873152,0.1786504731056374,0.2723747687692344
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_4/SD-COMPVIS-P4-34.jpg,CompVis,0.14052712632559716,0.1271889877091795,0.14063124379458602,0.13267277050823562,0.2248598726276236
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_4/SD-COMPVIS-P4-79.jpg,CompVis,0.1823800117002177,0.13832024870195986,0.15207354603819126,0.17680810865243374,0.2705959363481032
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_4/SD-COMPVIS-P4-83.jpg,CompVis,0.19505377734277124,0.1487119499364495,0.16046234214974517,0.19252063643228107,0.28476063394861695
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_4/SD-COMPVIS-P4-5.jpg,CompVis,0.06984858776581879,0.06470037281350367,0.05344070936593411,0.0842556989501911,0.09284297451914543
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_4/SD-COMPVIS-P4-42.jpg,CompVis,0.10737404504379985,0.07428613182979701,0.08770500240535492,0.09784121777295049,0.18925447930847755
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_4/SD-COMPVIS-P4-91.jpg,CompVis,0.06129140833746787,0.05281287816301109,0.06547652343032954,0.07557044031608873,0.1230511751523852
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_4/SD-COMPVIS-P4-48.jpg,CompVis,0.09864662953339451,0.041470161440413045,0.058144317338637105,0.11182706129580552,0.17052120613924027
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_4/SD-COMPVIS-P4-17.jpg,CompVis,0.1442171101508129,0.1019072147259355,0.11722172348425265,0.1394006456841379,0.23392396675665855
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_4/SD-COMPVIS-P4-24.jpg,CompVis,0.09675760935168146,0.08149470730162857,0.08962632178535337,0.10018963330376444,0.19101784451717613
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_4/SD-COMPVIS-P4-95.jpg,CompVis,0.12193236299558759,0.07389888219605685,0.0853374145259845,0.13154244329237036,0.21013356436489106
