,generator,base_0,base_1,base_2,base_3,base_4
https://ik.imagekit.io/seeingthewords/data/base/prompt_1/base_2.jpg,base,0.04694444444444444,0.20243055555555553,0.0,0.05333333333333333,0.015902777777777776
https://ik.imagekit.io/seeingthewords/data/base/prompt_1/base_3.jpg,base,0.09569444444444444,0.2532638888888889,0.04666666666666667,0.0,0.036180555555555556
https://ik.imagekit.io/seeingthewords/data/base/prompt_1/base_1.jpg,base,0.1695138888888889,0.0,0.22256944444444446,0.27173611111111107,0.23291666666666666
https://ik.imagekit.io/seeingthewords/data/base/prompt_1/base_0.jpg,base,0.0,0.1554861111111111,0.053055555555555564,0.10430555555555557,0.0654861111111111
https://ik.imagekit.io/seeingthewords/data/base/prompt_1/base_4.jpg,base,0.05951388888888889,0.21708333333333335,0.009097222222222224,0.03881944444444445,0.0
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-53.jpg,CompVis,0.09569444444444444,0.2532638888888889,0.04666666666666667,0.0,0.036180555555555556
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-17.jpg,CompVis,0.09569444444444444,0.2532638888888889,0.04666666666666667,0.0,0.036180555555555556
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-26.jpg,CompVis,0.010763888888888889,0.16625,0.03881944444444445,0.09215277777777778,0.05333333333333333
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-72.jpg,CompVis,0.07236111111111111,0.22784722222222217,0.023333333333333334,0.026666666666666665,0.010763888888888889
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-46.jpg,CompVis,0.04694444444444444,0.20243055555555553,0.0,0.05333333333333333,0.015902777777777776
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-3.jpg,CompVis,0.09569444444444444,0.2532638888888889,0.04666666666666667,0.0,0.036180555555555556
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-64.jpg,CompVis,0.015902777777777776,0.1408333333333333,0.0654861111111111,0.11881944444444445,0.08
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-25.jpg,CompVis,0.09569444444444444,0.2532638888888889,0.04666666666666667,0.0,0.036180555555555556
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-50.jpg,CompVis,0.09569444444444444,0.2532638888888889,0.04666666666666667,0.0,0.036180555555555556
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-87.jpg,CompVis,0.09569444444444444,0.2532638888888889,0.04666666666666667,0.0,0.036180555555555556
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-60.jpg,CompVis,0.09590277777777778,0.06458333333333335,0.14548611111111112,0.19881944444444444,0.16
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-47.jpg,CompVis,0.09569444444444444,0.2532638888888889,0.04666666666666667,0.0,0.036180555555555556
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-69.jpg,CompVis,0.09569444444444444,0.2532638888888889,0.04666666666666667,0.0,0.036180555555555556
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-2.jpg,CompVis,0.010763888888888889,0.16625,0.03881944444444445,0.09215277777777778,0.05333333333333333
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-8.jpg,CompVis,0.09569444444444444,0.2532638888888889,0.04666666666666667,0.0,0.036180555555555556
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-92.jpg,CompVis,0.09569444444444444,0.2532638888888889,0.04666666666666667,0.0,0.036180555555555556
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-67.jpg,CompVis,0.09569444444444444,0.2532638888888889,0.04666666666666667,0.0,0.036180555555555556
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-73.jpg,CompVis,0.036180555555555556,0.19166666666666668,0.01423611111111111,0.0654861111111111,0.026666666666666665
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-15.jpg,CompVis,0.09569444444444444,0.2532638888888889,0.04666666666666667,0.0,0.036180555555555556
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-27.jpg,CompVis,0.09569444444444444,0.2532638888888889,0.04666666666666667,0.0,0.036180555555555556
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-85.jpg,CompVis,0.05951388888888889,0.21708333333333335,0.009097222222222222,0.03881944444444445,0.0
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-78.jpg,CompVis,0.09569444444444444,0.2532638888888889,0.04666666666666667,0.0,0.036180555555555556
