,generator,base_0,base_1,base_2,base_3,base_4
https://ik.imagekit.io/seeingthewords/data/base/prompt_1/base_2.jpg,base,0.23885209228642582,0.26744313951990606,0.0,0.26629779195526837,0.0724699612835884
https://ik.imagekit.io/seeingthewords/data/base/prompt_1/base_3.jpg,base,0.05647942179499262,0.07741931492167713,0.26629779195526837,0.0,0.2842881931225509
https://ik.imagekit.io/seeingthewords/data/base/prompt_1/base_1.jpg,base,0.09855383103103635,0.0,0.26744313951990606,0.07741931492167713,0.28218172710224987
https://ik.imagekit.io/seeingthewords/data/base/prompt_1/base_0.jpg,base,0.0,0.09855383103103635,0.23885209228642582,0.05647942179499262,0.25360794798628683
https://ik.imagekit.io/seeingthewords/data/base/prompt_1/base_4.jpg,base,0.25360794798628683,0.28218172710224987,0.0724699612835884,0.2842881931225509,0.0
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-53.jpg,CompVis,0.31316305396053196,0.34073347316639424,0.09518118159021134,0.3495218412879586,0.0709030675862908
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-17.jpg,CompVis,0.302873096343714,0.33146414311153294,0.06419814067965746,0.3304105529394061,0.0883050390920281
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-26.jpg,CompVis,0.282135279943192,0.3107263274095028,0.043915229722028916,0.30918468951651157,0.07929311464609504
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-72.jpg,CompVis,0.18814577591662407,0.21850979474108514,0.11154780036512016,0.22240179915352762,0.14019534740697742
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-46.jpg,CompVis,0.1633384565220069,0.19545490661806578,0.0861864043423522,0.1909806317264807,0.10012840984054683
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-3.jpg,CompVis,0.1849045124435353,0.21020026240823747,0.0649682327927005,0.21353022296012525,0.09989651776360389
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-64.jpg,CompVis,0.24121178974255322,0.2698028372088641,0.018969709192746848,0.2682611995487034,0.07285803795160649
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-25.jpg,CompVis,0.10151865374388697,0.13183579235107895,0.1503501746774256,0.1386401886719883,0.17241701875879165
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-50.jpg,CompVis,0.20756547721689106,0.2361565251488632,0.0944967280435824,0.23515311906083883,0.14863394903521776
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-87.jpg,CompVis,0.21380935524235956,0.24240040294150111,0.03459619558569789,0.24134030911100507,0.08979120716964603
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-60.jpg,CompVis,0.18595619341723024,0.2137288360488236,0.08872820943028627,0.20985948916272523,0.08837056052664222
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-47.jpg,CompVis,0.35127865032234185,0.37986969778865276,0.11242655803591602,0.37832806012849207,0.11134260806969998
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-69.jpg,CompVis,0.22016193779817933,0.24875298596298215,0.09101737436936377,0.24721134737149897,0.15251088513517858
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-2.jpg,CompVis,0.13909025373120307,0.16345966253291072,0.12326789600390789,0.16200594079247121,0.1702535673135221
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-8.jpg,CompVis,0.14953655022646184,0.17738866517448426,0.09951610494685766,0.17752514459957183,0.1502737910085022
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-92.jpg,CompVis,,,,,
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-67.jpg,CompVis,0.29544047539732815,0.3240315237949616,0.0565883831109023,0.3224898847378171,0.0892617001339221
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-73.jpg,CompVis,0.1385200691576808,0.14146698072973782,0.13553774638089244,0.14145416518799359,0.17881794873040024
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-15.jpg,CompVis,0.25333524568070165,0.281013884104073,0.06341281770061846,0.2812964500897228,0.06045625557097786
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-27.jpg,CompVis,0.32534212426374315,0.3539331701002395,0.08649003197731728,0.352391534302724,0.08458080634408947
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-85.jpg,CompVis,0.27275832185063353,0.30408347674796876,0.054241170899230154,0.3025354897961557,0.03496825288665894
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-78.jpg,CompVis,0.32916632809468505,0.3577573750953346,0.0903142358082592,0.3562157381336659,0.08926680858812922
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-23.jpg,CompVis,0.10795667588504428,0.14506846081062078,0.16304505631333113,0.1430158984858203,0.18720051885946512
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-77.jpg,CompVis,0.2507139765647649,0.27930502426390647,0.02650188306449052,0.2786124601236761,0.05425719092856047
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-36.jpg,CompVis,0.19590550735607504,0.22615728085553705,0.053922664781739724,0.22361678297029497,0.10546110929132937
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-32.jpg,CompVis,0.1141359877577513,0.11484249717145861,0.1609842787112981,0.11951060109066669,0.1927838739684254
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-98.jpg,CompVis,0.28331717867234346,0.31190822683714625,0.04599795587329865,0.310416315283212,0.09941707314319614
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-39.jpg,CompVis,0.27334928810446857,0.30194033580361007,0.04679472461394067,0.30077243114055396,0.048083074900042974
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-16.jpg,CompVis,0.16393102518756386,0.19252207288670542,0.08541634422052499,0.1929162103854716,0.11673903433290118
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-37.jpg,CompVis,0.14312621520657537,0.17230426551277933,0.10797559550005795,0.16922967974236605,0.13927365119901297
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-91.jpg,CompVis,0.35509054639646054,0.3836815938627714,0.1162384541100347,0.38213995666827205,0.11410654086731314
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-28.jpg,CompVis,,,,,
https://ik.imagekit.io/seeingthewords/data/CompVis/prompt_1/SD-COMPVIS-P1-24.jpg,CompVis,0.17518456336558458,0.20343837916045782,0.0759471101994038,0.2027692964563012,0.12182798240975144
